,home,away,home_points,away_points
1102,Toronto Raptors,Houston Rockets,99,96
1103,Memphis Grizzlies,Sacramento Kings,97,83
1104,Utah Jazz,Minnesota Timberwolves,104,84
1105,Portland Trail Blazers,Phoenix Suns,109,86
1106,Brooklyn Nets,Indiana Pacers,111,106
1107,Detroit Pistons,Atlanta Hawks,105,95
1108,San Antonio Spurs,Miami Heat,95,81
1109,Golden State Warriors,Los Angeles Clippers,110,106
1110,Charlotte Hornets,Detroit Pistons,102,78
1111,San Antonio Spurs,Orlando Magic,103,91
1112,Washington Wizards,Philadelphia 76ers,106,93
1113,Boston Celtics,Indiana Pacers,100,87
1114,Brooklyn Nets,New York Knicks,100,98
1115,Houston Rockets,Sacramento Kings,115,111
1116,Milwaukee Bucks,Chicago Bulls,95,91
1117,Toronto Raptors,Minnesota Timberwolves,113,99
1118,Dallas Mavericks,Oklahoma City Thunder,135,131
1119,Utah Jazz,Denver Nuggets,98,84
1120,Los Angeles Clippers,Portland Trail Blazers,126,122
1121,New Orleans Pelicans,Los Angeles Lakers,113,92
1122,Cleveland Cavaliers,Miami Heat,114,88
1123,Houston Rockets,Dallas Mavericks,108,101
1124,Golden State Warriors,Phoenix Suns,107,106
1125,Indiana Pacers,Charlotte Hornets,93,74
1126,Washington Wizards,New York Knicks,101,87
1127,Milwaukee Bucks,Boston Celtics,110,101
1128,Brooklyn Nets,Toronto Raptors,114,109
1129,Chicago Bulls,Detroit Pistons,88,82
1130,Memphis Grizzlies,Oklahoma City Thunder,100,92
1131,Orlando Magic,Minnesota Timberwolves,97,84
1132,San Antonio Spurs,Denver Nuggets,123,93
1133,New Orleans Pelicans,Sacramento Kings,101,95
1134,Portland Trail Blazers,Los Angeles Lakers,107,77
1135,Charlotte Hornets,Philadelphia 76ers,92,91
1136,Atlanta Hawks,Brooklyn Nets,131,99
1137,Detroit Pistons,Miami Heat,99,98
1138,Boston Celtics,Toronto Raptors,117,116
1139,Washington Wizards,Memphis Grizzlies,92,83
1140,Golden State Warriors,Dallas Mavericks,123,110
1141,Orlando Magic,Milwaukee Bucks,97,90
1142,Los Angeles Clippers,Denver Nuggets,107,92
1143,Phoenix Suns,Utah Jazz,87,85
1144,Portland Trail Blazers,New Orleans Pelicans,99,90
1145,Houston Rockets,Oklahoma City Thunder,115,112
1146,Cleveland Cavaliers,Chicago Bulls,99,94
1147,Indiana Pacers,Miami Heat,112,89
1148,San Antonio Spurs,Golden State Warriors,107,92
1149,New York Knicks,Philadelphia 76ers,101,91
1150,Utah Jazz,Sacramento Kings,101,95
1151,Los Angeles Clippers,Los Angeles Lakers,106,78
1152,Brooklyn Nets,Portland Trail Blazers,106,96
1153,Atlanta Hawks,Phoenix Suns,96,69
1154,Miami Heat,Charlotte Hornets,105,100
1155,New Orleans Pelicans,Golden State Warriors,103,100
1156,San Antonio Spurs,Oklahoma City Thunder,113,88
1157,Sacramento Kings,Minnesota Timberwolves,116,111
1158,Los Angeles Clippers,Los Angeles Lakers,105,100
1159,Toronto Raptors,Charlotte Hornets,92,74
1160,Orlando Magic,Chicago Bulls,105,103
1161,Washington Wizards,Philadelphia 76ers,119,90
1162,Atlanta Hawks,Brooklyn Nets,114,111
1163,Boston Celtics,Detroit Pistons,113,103
1164,Indiana Pacers,New York Knicks,102,86
1165,Memphis Grizzlies,New Orleans Pelicans,110,74
1166,Cleveland Cavaliers,Milwaukee Bucks,104,99
1167,San Antonio Spurs,Houston Rockets,110,98
1168,Denver Nuggets,Los Angeles Lakers,119,101
1169,Utah Jazz,Sacramento Kings,103,91
1170,Dallas Mavericks,Phoenix Suns,107,104
1171,Portland Trail Blazers,Minnesota Timberwolves,116,91
1172,Chicago Bulls,Miami Heat,89,78
1173,Golden State Warriors,Portland Trail Blazers,116,105
1174,Toronto Raptors,Orlando Magic,101,99
1175,Atlanta Hawks,Charlotte Hornets,104,80
1176,Brooklyn Nets,Washington Wizards,117,80
1177,Boston Celtics,Cleveland Cavaliers,99,90
1178,Indiana Pacers,Detroit Pistons,107,103
1179,Milwaukee Bucks,New York Knicks,99,91
1180,San Antonio Spurs,Houston Rockets,104,103
1181,New Orleans Pelicans,Phoenix Suns,90,75
1182,Oklahoma City Thunder,Sacramento Kings,116,103
1183,Dallas Mavericks,Denver Nuggets,144,143
1184,Memphis Grizzlies,Utah Jazz,89,88
1185,Los Angeles Lakers,Minnesota Timberwolves,106,98
1186,New York Knicks,Orlando Magic,80,79
1187,Toronto Raptors,Miami Heat,107,104
1188,Chicago Bulls,Philadelphia 76ers,114,107
1189,Los Angeles Clippers,Memphis Grizzlies,94,86
1190,Utah Jazz,Portland Trail Blazers,111,105
1191,Golden State Warriors,Minnesota Timberwolves,110,101
1192,Milwaukee Bucks,Brooklyn Nets,96,73
1193,Boston Celtics,Cleveland Cavaliers,117,78
1194,Detroit Pistons,Charlotte Hornets,116,77
1195,Denver Nuggets,Sacramento Kings,122,111
1196,Indiana Pacers,Oklahoma City Thunder,116,104
1197,Washington Wizards,Atlanta Hawks,108,99
1198,Houston Rockets,New Orleans Pelicans,121,114
1199,San Antonio Spurs,Phoenix Suns,107,91
1200,Dallas Mavericks,Los Angeles Lakers,120,106
1201,Houston Rockets,Charlotte Hornets,100,90
1202,Cleveland Cavaliers,Detroit Pistons,109,97
1203,Milwaukee Bucks,Philadelphia 76ers,107,97
1204,New York Knicks,Atlanta Hawks,112,108
1205,Chicago Bulls,Brooklyn Nets,113,86
1206,Miami Heat,Orlando Magic,100,93
1207,New Orleans Pelicans,Minnesota Timberwolves,100,88
1208,Oklahoma City Thunder,Portland Trail Blazers,101,90
1209,Utah Jazz,Dallas Mavericks,109,92
1210,Sacramento Kings,Los Angeles Lakers,102,92
1211,Golden State Warriors,Memphis Grizzlies,111,107
1212,Los Angeles Clippers,Denver Nuggets,110,103
1213,Boston Celtics,Toronto Raptors,95,93
1214,Indiana Pacers,Washington Wizards,99,95
1215,Los Angeles Clippers,Phoenix Suns,112,101
1216,Chicago Bulls,Atlanta Hawks,91,85
1217,Dallas Mavericks,Portland Trail Blazers,114,98
1218,Houston Rockets,Utah Jazz,117,91
1219,Memphis Grizzlies,Indiana Pacers,95,83
1220,Boston Celtics,Milwaukee Bucks,105,100
1221,Oklahoma City Thunder,Minnesota Timberwolves,138,113
1222,New Orleans Pelicans,San Antonio Spurs,108,103
1223,Brooklyn Nets,Orlando Magic,101,88
1224,Cleveland Cavaliers,Washington Wizards,113,108
1225,Detroit Pistons,New York Knicks,112,90
1226,Miami Heat,Philadelphia 76ers,105,101
1227,Toronto Raptors,Charlotte Hornets,92,87
1228,Golden State Warriors,Denver Nuggets,133,126
1229,Sacramento Kings,Los Angeles Lakers,122,99
1230,Chicago Bulls,Milwaukee Bucks,103,91
1231,Washington Wizards,Toronto Raptors,93,86
1232,Golden State Warriors,New Orleans Pelicans,106,99
1233,Houston Rockets,Dallas Mavericks,118,108
1234,Atlanta Hawks,Brooklyn Nets,99,92
1235,Cleveland Cavaliers,Boston Celtics,113,100
1236,Los Angeles Clippers,San Antonio Spurs,107,92
1237,Memphis Grizzlies,Portland Trail Blazers,100,86
1238,Chicago Bulls,Milwaukee Bucks,91,82
1239,Golden State Warriors,New Orleans Pelicans,97,87
1240,Cleveland Cavaliers,Boston Celtics,99,91
1241,Washington Wizards,Toronto Raptors,117,106
1242,Houston Rockets,Dallas Mavericks,111,99
1243,Atlanta Hawks,Brooklyn Nets,96,91
1244,San Antonio Spurs,Los Angeles Clippers,111,107
1245,Memphis Grizzlies,Portland Trail Blazers,97,82
1246,Cleveland Cavaliers,Boston Celtics,103,95
1247,Chicago Bulls,Milwaukee Bucks,113,106
1248,Golden State Warriors,New Orleans Pelicans,123,119
1249,Washington Wizards,Toronto Raptors,106,99
1250,Houston Rockets,Dallas Mavericks,130,128
1251,San Antonio Spurs,Los Angeles Clippers,100,73
1252,Brooklyn Nets,Atlanta Hawks,91,83
1253,Milwaukee Bucks,Chicago Bulls,92,90
1254,Golden State Warriors,New Orleans Pelicans,109,98
1255,Memphis Grizzlies,Portland Trail Blazers,115,109
1256,Cleveland Cavaliers,Boston Celtics,101,93
1257,Washington Wizards,Toronto Raptors,125,94
1258,Dallas Mavericks,Houston Rockets,121,109
1259,Los Angeles Clippers,San Antonio Spurs,114,105
1260,Brooklyn Nets,Atlanta Hawks,120,115
1261,Milwaukee Bucks,Chicago Bulls,94,88
1262,Portland Trail Blazers,Memphis Grizzlies,99,92
1263,Houston Rockets,Dallas Mavericks,103,94
1264,San Antonio Spurs,Los Angeles Clippers,111,107
1265,Atlanta Hawks,Brooklyn Nets,107,97
1266,Memphis Grizzlies,Portland Trail Blazers,99,93
1267,Chicago Bulls,Milwaukee Bucks,120,66
1268,Los Angeles Clippers,San Antonio Spurs,102,96
1269,Atlanta Hawks,Brooklyn Nets,111,87
1270,Los Angeles Clippers,San Antonio Spurs,111,109
1271,Golden State Warriors,Memphis Grizzlies,101,86
1272,Washington Wizards,Atlanta Hawks,104,98
1273,Chicago Bulls,Cleveland Cavaliers,99,92
1274,Los Angeles Clippers,Houston Rockets,117,101
1275,Memphis Grizzlies,Golden State Warriors,97,90
1276,Atlanta Hawks,Washington Wizards,106,90
1277,Cleveland Cavaliers,Chicago Bulls,106,91
1278,Houston Rockets,Los Angeles Clippers,115,109
1279,Chicago Bulls,Cleveland Cavaliers,99,96
1280,Los Angeles Clippers,Houston Rockets,124,99
1281,Memphis Grizzlies,Golden State Warriors,99,89
1282,Washington Wizards,Atlanta Hawks,103,101
1283,Cleveland Cavaliers,Chicago Bulls,86,84
1284,Los Angeles Clippers,Houston Rockets,128,95
1285,Golden State Warriors,Memphis Grizzlies,101,84
1286,Atlanta Hawks,Washington Wizards,106,101
1287,Cleveland Cavaliers,Chicago Bulls,106,101
1288,Houston Rockets,Los Angeles Clippers,124,103
1289,Golden State Warriors,Memphis Grizzlies,98,78
1290,Atlanta Hawks,Washington Wizards,82,81
1291,Cleveland Cavaliers,Chicago Bulls,94,73
1292,Houston Rockets,Los Angeles Clippers,119,107
1293,Golden State Warriors,Memphis Grizzlies,108,95
1294,Atlanta Hawks,Washington Wizards,94,91
1295,Houston Rockets,Los Angeles Clippers,113,100
1296,Golden State Warriors,Houston Rockets,110,106
1297,Cleveland Cavaliers,Atlanta Hawks,97,89
1298,Golden State Warriors,Houston Rockets,99,98
1299,Cleveland Cavaliers,Atlanta Hawks,94,82
1300,Golden State Warriors,Houston Rockets,115,80
1301,Cleveland Cavaliers,Atlanta Hawks,114,111
1302,Houston Rockets,Golden State Warriors,128,115
1303,Cleveland Cavaliers,Atlanta Hawks,118,88
1304,Golden State Warriors,Houston Rockets,104,90
1305,Golden State Warriors,Cleveland Cavaliers,108,100
1306,Cleveland Cavaliers,Golden State Warriors,95,93
1307,Cleveland Cavaliers,Golden State Warriors,96,91
1308,Golden State Warriors,Cleveland Cavaliers,103,82
1309,Golden State Warriors,Cleveland Cavaliers,104,91
1310,Golden State Warriors,Cleveland Cavaliers,105,97
